ΑΜ;Κωδ. μαθ.;Βαθμός
SR001200;ICE1-7404;7.6
SR001200;ICE1-8201;2.1
SR001200;ICE1-8202;9.8
SR001200;ICE1-8204;0.7
SR001200;P1-1010;0.5
SR001200;P1-1020;0.5
SR001200;P1-1030;9.9
SR001200;P1-1040;0.2
SR001200;P1-1050;2.8
SR001200;P1-1060;5
SR001200;P1-2010;7
SR001200;P1-2020;7.6
SR001200;P1-2030;4.7
SR001200;P1-2050;1.9
SR001200;P1-2060;4.7
SR001200;P1-3020;3.1
SR001200;P1-3030;6.6
SR001200;P1-3040;6.4
SR001200;P1-3050;6.6
SR001200;P1-3060;6
SR001200;P1-4010;3.2
SR001200;P1-4010;3.2
SR001200;P1-4010;3.2
SR001200;P1-4010;3.2
SR001200;P1-4020;3.4
SR001200;P1-4030;3.6
SR001200;P1-4040;4.7
SR001200;P1-4050;9.8
SR001200;P1-4060;4.7
SR001200;P1-5010;4.7
SR001200;P1-5020;0
SR001200;P1-5030;9.4
SR001200;P1-5030;3.4
SR001200;P1-5040;8.6
SR001200;P1-5040;0.7
SR001200;P1-5210;0
SR001200;P1-5220;8.8
SR001200;P1-5320;6.7
SR001200;P1-6020;1.3
SR001200;P1-6210;9.8
SR001200;P1-6220;0
SR001200;P1-9025;7.6
SR001200;P1-9230;4.7
SR001200;P1-9235;2.1
SR001200;P1-9240;0.7
SR001200;P1-9245;2.1
SR001200;P1-9250;3.2
SR001200;P1-9255;2.2
SR001201;ICE1-1001;4.7
SR001201;P1-1010;4.7
SR001201;P1-2020;10
SR001204;ICE1-1004;4.7
SR001204;ICE1-2001;4.7
SR001204;ICE1-2006;0.2
SR001204;ICE1-3004;8
SR001204;ICE1-3005;0
SR001204;ICE1-4001;1.2
SR001204;ICE1-4002;7.6
SR001204;ICE1-5001;3.2
SR001204;ICE1-5002;1.9
SR001204;ICE1-5003;6.7
SR001204;ICE1-5006;5.9
SR001204;ICE1-6003;7.6
SR001204;ICE1-6005;2.2
SR001204;ICE1-7106;0
SR001204;ICE1-7204;2.8
SR001204;ICE1-7302;8.7
SR001204;ICE1-8104;3.2
SR001204;ICE1-8105;3.6
SR001204;ICE1-8307;2.1
SR001204;P1-1040;4.7
SR001204;P1-2050;4.7
SR001204;P1-2060;0.2
SR001204;P1-3030;1.2
SR001204;P1-3040;8
SR001204;P1-3050;0
SR001204;P1-4010;3.2
SR001204;P1-4020;7.6
SR001204;P1-5020;6.7
SR001204;P1-5030;4.3
SR001204;P1-5040;5.9
SR001204;P1-5110;1.9
SR001204;P1-6020;7.6
SR001204;P1-6310;8.7
SR001204;P1-9110;3.2
SR001204;P1-9130;0
SR001204;P1-9150;3.6
SR001204;P1-9225;2.8
SR001204;P1-9325;2.2
SR001204;P1-9350;2.1
SR001205;ICE1-1003;1.3
SR001205;ICE1-1004;4.7
SR001205;ICE1-2002;1.7
SR001205;ICE1-4001;0
SR001205;ICE1-4004;8.4
SR001205;P1-1030;1.3
SR001205;P1-1040;4.7
SR001205;P1-2020;1.7
SR001205;P1-2030;10
SR001205;P1-2030;10
SR001205;P1-2030;10
SR001205;P1-3030;0
SR001205;P1-4040;8.4
SR001205;P1-4040;8.4
SR001206;ICE1-1002;7.6
SR001206;ICE1-1006;7
SR001206;P1-1020;7.6
SR001206;P1-1060;7
SR001207;ICE1-1002;4.7
SR001207;ICE1-1004;8.8
SR001207;ICE1-2005;8.2
SR001207;ICE1-4001;1.2
SR001207;P1-1020;4.7
SR001207;P1-1040;8.8
SR001207;P1-2010;8.2
SR001207;P1-3010;10
SR001207;P1-3030;1.2
SR001207;P1-3040;3.4
SR001208;ICE1-1001;4.7
SR001208;ICE1-1002;4.7
SR001208;ICE1-1003;7
SR001208;ICE1-1004;7.3
SR001208;ICE1-1006;4.7
SR001208;ICE1-2001;4.7
SR001208;ICE1-2002;4.7
SR001208;ICE1-2006;4.7
SR001208;ICE1-3002;4.7
SR001208;ICE1-3004;4.7
SR001208;ICE1-3005;7.6
SR001208;ICE1-3006;0.7
SR001208;ICE1-4001;3.1
SR001208;ICE1-4003;8.8
SR001208;ICE1-4004;1.2
SR001208;ICE1-4005;4.7
SR001208;ICE1-5001;3.1
SR001208;ICE1-6001;7.6
SR001208;ICE1-6005;7.3
SR001208;ICE1-7101;9.9
SR001208;ICE1-7102;6.9
SR001208;ICE1-7106;4.7
SR001208;ICE1-7112;3.6
SR001208;ICE1-8109;4.7
SR001208;ICE1-8110;4.7
SR001208;P1-1010;4.7
SR001208;P1-1020;4.7
SR001208;P1-1030;7
SR001208;P1-1040;7.3
SR001208;P1-1060;1.1
SR001208;P1-1060;4.7
SR001208;P1-2020;4.7
SR001208;P1-2050;4.7
SR001208;P1-2060;4.7
SR001208;P1-3020;4.7
SR001208;P1-3030;3.1
SR001208;P1-3040;4.7
SR001208;P1-3050;7.6
SR001208;P1-3060;0.7
SR001208;P1-4010;3.1
SR001208;P1-4030;8.8
SR001208;P1-4040;1.2
SR001208;P1-4050;1.1
SR001208;P1-4050;4.7
SR001208;P1-5010;7.6
SR001208;P1-5020;10
SR001208;P1-5030;10
SR001208;P1-5040;4.7
SR001208;P1-5120;1.8
SR001208;P1-5120;4.7
SR001208;P1-6010;5.5
SR001208;P1-6010;9.7
SR001208;P1-6020;7.7
SR001208;P1-6020;7.7
SR001208;P1-6110;3.8
SR001208;P1-6110;9.9
SR001208;P1-6120;6.9
SR001208;P1-9030;3.4
SR001208;P1-9030;7.6
SR001208;P1-9130;4.7
SR001208;P1-9135;7.5
SR001208;P1-9135;4.7
SR001208;P1-9135;4.7
SR001208;P1-9145;4.7
SR001208;P1-9155;3.6
SR001208;P1-9170;6.8
SR001208;P1-9170;0.5
SR001208;P1-9310;2.7
SR001208;P1-9325;7.3
SR001209;ICE1-1001;0.5
SR001209;ICE1-2002;2.8
SR001209;ICE1-2005;0.5
SR001209;ICE1-2006;3.2
SR001209;ICE1-3001;4.7
SR001209;ICE1-3002;4.7
SR001209;ICE1-3004;3.2
SR001209;ICE1-3005;0.2
SR001209;ICE1-3006;7.3
SR001209;ICE1-4001;0.2
SR001209;ICE1-4002;0.2
SR001209;ICE1-4003;0.5
SR001209;ICE1-4005;3.2
SR001209;ICE1-4006;1.7
SR001209;ICE1-5001;3.2
SR001209;P1-1010;0.5
SR001209;P1-2010;0.5
SR001209;P1-2020;2.8
SR001209;P1-2060;3.2
SR001209;P1-3010;3.5
SR001209;P1-3010;4.7
SR001209;P1-3020;4.7
SR001209;P1-3030;0.2
SR001209;P1-3040;0.4
SR001209;P1-3040;3.2
SR001209;P1-3050;0.2
SR001209;P1-3060;7.3
SR001209;P1-4010;3.2
SR001209;P1-4010;3.2
SR001209;P1-4010;3.2
SR001209;P1-4010;3.2
SR001209;P1-4020;0.2
SR001209;P1-4030;0.5
SR001209;P1-4040;1.8
SR001209;P1-4040;1.8
SR001209;P1-4040;3.4
SR001209;P1-4040;3.4
SR001209;P1-4050;3.2
SR001209;P1-4060;1.7
SR001210;ICE1-1001;7.6
SR001210;ICE1-1002;0
SR001210;ICE1-1003;4.7
SR001210;ICE1-1005;0.5
SR001210;ICE1-1006;1.9
SR001210;ICE1-2002;4.7
SR001210;ICE1-2005;4.7
SR001210;ICE1-2006;0.1
SR001210;ICE1-3004;4.7
SR001210;ICE1-3005;7.6
SR001210;ICE1-4001;1.3
SR001210;ICE1-4002;0.7
SR001210;ICE1-4003;4.7
SR001210;ICE1-4005;0
SR001210;ICE1-4006;6.7
SR001210;ICE1-5001;3.6
SR001210;ICE1-6001;2.1
SR001210;ICE1-6004;8.2
SR001210;P1-1010;7.6
SR001210;P1-1020;0
SR001210;P1-1030;4.7
SR001210;P1-1050;0.5
SR001210;P1-1060;1.9
SR001210;P1-2010;4.7
SR001210;P1-2020;4.7
SR001210;P1-2060;0.1
SR001210;P1-3030;1.3
SR001210;P1-3040;4.7
SR001210;P1-3050;3.4
SR001210;P1-3050;7.6
SR001210;P1-4010;3.6
SR001210;P1-4010;3.6
SR001210;P1-4010;3.6
SR001210;P1-4010;3.6
SR001210;P1-4020;0.7
SR001210;P1-4030;4.7
SR001210;P1-4040;0.3
SR001210;P1-4050;0
SR001210;P1-4060;6.7
SR001210;P1-5010;2.1
SR001210;P1-9235;8.2
SR001212;ICE1-1003;5.7
SR001212;ICE1-2005;9.8
SR001212;ICE1-3004;7.6
SR001212;ICE1-4001;4.7
SR001212;ICE1-5001;4.7
SR001212;P1-1010;10
SR001212;P1-1020;0.3
SR001212;P1-1030;5.7
SR001212;P1-2010;9.8
SR001212;P1-2030;10
SR001212;P1-2030;10
SR001212;P1-2030;10
SR001212;P1-3030;4.7
SR001212;P1-3040;7.6
SR001212;P1-4010;4.7
SR001212;P1-4020;1.1
SR001213;ICE1-1001;2.8
SR001213;ICE1-1002;0
SR001213;ICE1-1003;4.7
SR001213;ICE1-1005;0
SR001213;ICE1-1006;1.2
SR001213;ICE1-2002;2.8
SR001213;ICE1-2005;4.7
SR001213;ICE1-2006;6.7
SR001213;ICE1-3002;8.2
SR001213;ICE1-3003;3.6
SR001213;ICE1-3004;4.7
SR001213;ICE1-3005;7.6
SR001213;ICE1-4001;3.6
SR001213;ICE1-4003;7.6
SR001213;ICE1-4005;4.7
SR001213;ICE1-4006;2.1
SR001213;ICE1-5001;4.7
SR001213;ICE1-6004;7
SR001213;P1-1010;2.8
SR001213;P1-1020;0
SR001213;P1-1030;4.7
SR001213;P1-1050;0
SR001213;P1-1060;1.2
SR001213;P1-2010;4.7
SR001213;P1-2020;2.8
SR001213;P1-2030;3.6
SR001213;P1-2060;6.7
SR001213;P1-3010;10
SR001213;P1-3010;3.4
SR001213;P1-3020;8.2
SR001213;P1-3030;3.6
SR001213;P1-3040;5.6
SR001213;P1-3040;4.7
SR001213;P1-3050;7.6
SR001213;P1-3060;8.6
SR001213;P1-4010;4.7
SR001213;P1-4010;4.7
SR001213;P1-4010;4.7
SR001213;P1-4010;4.7
SR001213;P1-4020;0.3
SR001213;P1-4030;7.6
SR001213;P1-4050;6.8
SR001213;P1-4050;4.7
SR001213;P1-4060;2.1
SR001213;P1-9235;7
SR001215;ICE1-1001;3.6
SR001215;ICE1-1003;1.3
SR001215;ICE1-1004;0.1
SR001215;ICE1-2005;6.6
SR001215;ICE1-3004;4.7
SR001215;ICE1-4001;3.6
SR001215;ICE1-4002;0.7
SR001215;ICE1-4006;7.6
SR001215;ICE1-5004;4.7
SR001215;ICE1-6001;0.7
SR001215;ICE1-6006;0.1
SR001215;ICE1-7107;4.7
SR001215;ICE1-7301;0.7
SR001215;ICE1-7302;1.2
SR001215;ICE1-7305;4.7
SR001215;ICE1-8301;4.7
SR001215;ICE1-8306;4.7
SR001215;ICE1-8307;0.7
SR001215;P1-1010;3.6
SR001215;P1-1020;8.6
SR001215;P1-1030;1.3
SR001215;P1-1040;0.1
SR001215;P1-2010;6.6
SR001215;P1-2030;8.6
SR001215;P1-2030;8.6
SR001215;P1-2030;8.6
SR001215;P1-3030;3.6
SR001215;P1-3040;4.7
SR001215;P1-3060;4.7
SR001215;P1-3060;4.7
SR001215;P1-4020;0.7
SR001215;P1-4050;6.8
SR001215;P1-4050;6.8
SR001215;P1-4060;7.6
SR001215;P1-5010;0.7
SR001215;P1-5030;9.6
SR001215;P1-5030;4.7
SR001215;P1-5320;0.1
SR001215;P1-6020;4.1
SR001215;P1-6310;1.2
SR001215;P1-6320;0.7
SR001215;P1-9030;1.8
SR001215;P1-9125;4.7
SR001215;P1-9310;4.7
SR001215;P1-9315;4.7
SR001215;P1-9315;4.7
SR001215;P1-9320;7.5
SR001215;P1-9335;4.7
SR001215;P1-9350;7.6
SR001216;ICE1-1001;4.7
SR001216;ICE1-1003;1.9
SR001216;ICE1-4001;4.7
SR001216;P1-1010;4.7
SR001216;P1-1020;6.8
SR001216;P1-1020;4.7
SR001216;P1-1030;1.9
SR001216;P1-1050;8.6
SR001216;P1-1060;10
SR001216;P1-2010;4.7
SR001216;P1-2020;1.8
SR001216;P1-2030;3.5
SR001216;P1-2030;3.5
SR001216;P1-2030;3.5
SR001216;P1-3030;4.7
SR001216;P1-3040;2.4
SR001216;P1-3040;1.1
SR001216;P1-3050;0.3
SR001216;P1-4010;0.3
SR001216;P1-4010;0.3
SR001216;P1-4010;0.3
SR001216;P1-4010;0.3
SR001220;ICE1-1002;4.7
SR001220;ICE1-1003;7
SR001220;ICE1-1005;7.6
SR001220;ICE1-1006;6.7
SR001220;ICE1-2001;7
SR001220;ICE1-2002;4.7
SR001220;ICE1-2005;4.7
SR001220;ICE1-2006;6.6
SR001220;ICE1-3002;6.7
SR001220;ICE1-3003;8
SR001220;ICE1-3004;5
SR001220;ICE1-3005;6.6
SR001220;ICE1-3006;7.1
SR001220;ICE1-4001;2.2
SR001220;ICE1-4002;0.7
SR001220;ICE1-4003;0.5
SR001220;ICE1-4004;1.9
SR001220;ICE1-4005;0.5
SR001220;ICE1-5001;0
SR001220;ICE1-5002;6.6
SR001220;ICE1-5003;9.9
SR001220;ICE1-5004;4.7
SR001220;ICE1-5006;4.7
SR001220;ICE1-6001;0.5
SR001220;ICE1-6002;0.7
SR001220;ICE1-6003;9.9
SR001220;ICE1-6004;4.7
SR001220;ICE1-6006;2.7
SR001220;ICE1-7106;7.6
SR001220;ICE1-7201;6.7
SR001220;ICE1-7208;4.7
SR001220;ICE1-7302;7.6
SR001220;ICE1-7404;0.2
SR001220;ICE1-8202;3.6
SR001220;ICE1-8307;2.1
SR001220;ICE1-8401;0
SR001220;P1-1010;8.6
SR001220;P1-1010;6.8
SR001220;P1-1020;4.7
SR001220;P1-1030;7
SR001220;P1-1050;7.6
SR001220;P1-1060;6.7
SR001220;P1-2010;4.7
SR001220;P1-2020;8.6
SR001220;P1-2020;4.7
SR001220;P1-2030;8
SR001220;P1-2050;7
SR001220;P1-2060;6.6
SR001220;P1-3020;6.7
SR001220;P1-3030;2.2
SR001220;P1-3040;5
SR001220;P1-3050;6.6
SR001220;P1-3060;7.1
SR001220;P1-4010;0
SR001220;P1-4010;0
SR001220;P1-4010;0
SR001220;P1-4010;0
SR001220;P1-4020;0.7
SR001220;P1-4030;0.5
SR001220;P1-4040;1.9
SR001220;P1-4050;0.5
SR001220;P1-5010;0.5
SR001220;P1-5020;9.9
SR001220;P1-5030;4.7
SR001220;P1-5040;4.7
SR001220;P1-5110;6.6
SR001220;P1-5320;2.7
SR001220;P1-6010;0.7
SR001220;P1-6020;9.9
SR001220;P1-6210;3.6
SR001220;P1-6220;6.7
SR001220;P1-6310;7.6
SR001220;P1-9015;0
SR001220;P1-9025;0.2
SR001220;P1-9115;8.6
SR001220;P1-9130;5.5
SR001220;P1-9130;7.6
SR001220;P1-9230;7
SR001220;P1-9235;4.7
SR001220;P1-9250;4.7
SR001220;P1-9350;4.7
SR001221;P1-1050;7.5
SR001223;ICE1-1003;1.9
SR001223;ICE1-2005;9.8
SR001223;ICE1-3004;4.7
SR001223;ICE1-3005;7.6
SR001223;ICE1-4001;0.7
SR001223;ICE1-5003;9.9
SR001223;ICE1-7001;2.1
SR001223;ICE1-7110;8.8
SR001223;P1-1030;1.9
SR001223;P1-2010;9.8
SR001223;P1-2030;10
SR001223;P1-2030;10
SR001223;P1-2030;10
SR001223;P1-3030;0.7
SR001223;P1-3040;4.7
SR001223;P1-3050;7.6
SR001223;P1-5020;9.9
SR001223;P1-5030;9.3
SR001223;P1-5210;2.1
SR001223;P1-6010;3.5
SR001223;P1-9170;8.8
SR001224;ICE1-1003;6.4
SR001224;ICE1-1004;4.7
SR001224;ICE1-2004;8.8
SR001224;P1-1030;6.4
SR001224;P1-1040;4.7
SR001224;P1-1050;0.3
SR001224;P1-2010;0.8
SR001224;P1-2040;8.8
SR001226;ICE1-1001;4.7
SR001226;P1-1010;4.7
SR001227;ICE1-1002;4.7
SR001227;ICE1-1003;4.4
SR001227;ICE1-1004;6.6
SR001227;ICE1-2001;7.6
SR001227;ICE1-2005;6.3
SR001227;ICE1-3004;7.9
SR001227;ICE1-3005;0.5
SR001227;ICE1-3006;7.9
SR001227;ICE1-4001;3.2
SR001227;ICE1-4002;0.2
SR001227;ICE1-4003;7.6
SR001227;ICE1-4004;0
SR001227;ICE1-5001;0
SR001227;ICE1-5003;0.9
SR001227;ICE1-8101;4.7
SR001227;P1-1010;10
SR001227;P1-1020;7.5
SR001227;P1-1020;4.7
SR001227;P1-1030;4.4
SR001227;P1-1040;6.6
SR001227;P1-1050;0.3
SR001227;P1-2010;6.3
SR001227;P1-2050;7.6
SR001227;P1-3030;3.2
SR001227;P1-3040;7.9
SR001227;P1-3050;0.5
SR001227;P1-3060;7.9
SR001227;P1-4010;0
SR001227;P1-4020;0.2
SR001227;P1-4030;7.6
SR001227;P1-4040;0
SR001227;P1-4040;0
SR001227;P1-5020;0.9
SR001227;P1-5120;4.7
SR001228;ICE1-1002;3.2
SR001228;ICE1-1003;0.9
SR001228;ICE1-1004;1.5
SR001228;ICE1-1005;0.5
SR001228;ICE1-1006;1.3
SR001228;ICE1-2001;1.9
SR001228;ICE1-2005;4.7
SR001228;ICE1-3003;2.1
SR001228;ICE1-3004;6.9
SR001228;ICE1-3005;7
SR001228;ICE1-3006;4.7
SR001228;ICE1-4001;7.3
SR001228;ICE1-4004;6.6
SR001228;ICE1-4006;0.7
SR001228;ICE1-5002;0.5
SR001228;ICE1-5004;4.7
SR001228;ICE1-5005;1.9
SR001228;ICE1-5006;7
SR001228;ICE1-6001;9.8
SR001228;ICE1-6003;4.7
SR001228;ICE1-6006;3.6
SR001228;ICE1-7107;6.7
SR001228;ICE1-7108;8.8
SR001228;ICE1-7201;8.9
SR001228;ICE1-7207;5.2
SR001228;ICE1-7208;7
SR001228;ICE1-7302;5.7
SR001228;ICE1-7401;6.7
SR001228;ICE1-7404;0.7
SR001228;ICE1-8112;8
SR001228;ICE1-8201;6.7
SR001228;ICE1-8202;2.2
SR001228;ICE1-8204;5.9
SR001228;ICE1-8207;7
SR001228;P1-1020;3.2
SR001228;P1-1030;0.9
SR001228;P1-1040;1.5
SR001228;P1-1050;0.5
SR001228;P1-1060;1.3
SR001228;P1-2010;4.7
SR001228;P1-2020;10
SR001228;P1-2030;2.1
SR001228;P1-2050;1.9
SR001228;P1-3030;7.3
SR001228;P1-3040;6.9
SR001228;P1-3050;7
SR001228;P1-3060;4.7
SR001228;P1-4040;6.6
SR001228;P1-4060;0.7
SR001228;P1-5010;9.8
SR001228;P1-5030;4.7
SR001228;P1-5040;7
SR001228;P1-5110;0.5
SR001228;P1-5220;1.9
SR001228;P1-5320;3.6
SR001228;P1-6020;4.7
SR001228;P1-6210;2.2
SR001228;P1-6220;8.9
SR001228;P1-6310;5.7
SR001228;P1-9010;6.7
SR001228;P1-9025;0.7
SR001228;P1-9115;8
SR001228;P1-9125;6.7
SR001228;P1-9140;8.8
SR001228;P1-9210;7
SR001228;P1-9230;7.3
SR001228;P1-9240;5.9
SR001228;P1-9245;6.7
SR001228;P1-9250;7
SR001228;P1-9255;5.2
SR001229;P1-1010;0.3
SR001229;P1-1020;7.5
SR001229;P1-1030;7.4
SR001229;P1-1050;0.3
SR001229;P1-1050;0.3
SR001229;P1-1050;0.3
SR001229;P1-1060;7.5
SR001229;P1-2010;7.5
SR001229;P1-2010;3.4
SR001229;P1-2020;0.3
SR001229;P1-2020;8.6
SR001229;P1-2030;7.5
SR001229;P1-2030;7.5
SR001229;P1-2030;7.5
SR001229;P1-2050;1.1
SR001229;P1-2060;7.5
SR001229;P1-2060;0.3
SR001230;ICE1-1003;6.4
SR001230;ICE1-1005;4.7
SR001230;ICE1-2001;7.6
SR001230;ICE1-2005;8.2
SR001230;ICE1-3004;0.7
SR001230;ICE1-4001;6.9
SR001230;ICE1-4002;0.7
SR001230;ICE1-4004;0.7
SR001230;ICE1-5001;1.2
SR001230;ICE1-6001;3.2
SR001230;ICE1-7110;8.8
SR001230;P1-1030;6.4
SR001230;P1-1050;4.7
SR001230;P1-2010;8.2
SR001230;P1-2050;7.6
SR001230;P1-3030;6.9
SR001230;P1-3040;0.7
SR001230;P1-4010;1.2
SR001230;P1-4020;0.7
SR001230;P1-4040;0.7
SR001230;P1-4040;0.7
SR001230;P1-5010;3.2
SR001230;P1-5020;5.4
SR001230;P1-5030;10
SR001230;P1-5320;3.9
SR001230;P1-9170;8.8
SR001232;ICE1-1001;0.5
SR001232;ICE1-1002;0
SR001232;ICE1-1003;0.6
SR001232;ICE1-1004;2.8
SR001232;ICE1-1005;0.2
SR001232;ICE1-1006;2.8
SR001232;ICE1-2001;3.6
SR001232;ICE1-2002;0.5
SR001232;ICE1-2004;7.6
SR001232;ICE1-2005;5.9
SR001232;ICE1-2006;3.2
SR001232;ICE1-3001;0
SR001232;ICE1-3002;0.2
SR001232;ICE1-3003;1.2
SR001232;ICE1-3004;8.9
SR001232;ICE1-3005;0
SR001232;ICE1-3006;9.1
SR001232;ICE1-4001;8.4
SR001232;ICE1-4002;8.8
SR001232;ICE1-4003;7.9
SR001232;ICE1-4004;8
SR001232;ICE1-4005;9.1
SR001232;ICE1-4006;1.3
SR001232;ICE1-5001;2.8
SR001232;ICE1-5002;2.8
SR001232;ICE1-5003;5
SR001232;ICE1-5004;1.2
SR001232;ICE1-5006;8.9
SR001232;ICE1-6001;7.3
SR001232;ICE1-6002;3.1
SR001232;ICE1-6003;2.8
SR001232;ICE1-7101;6
SR001232;ICE1-7102;8.9
SR001232;ICE1-7106;8.4
SR001232;ICE1-7107;2.8
SR001232;ICE1-7110;7.6
SR001232;ICE1-7112;5.9
SR001232;ICE1-8101;8.9
SR001232;ICE1-8102;2.8
SR001232;ICE1-8104;2.8
SR001232;ICE1-8105;1.2
SR001232;ICE1-8110;7.2
SR001232;ICE1-8112;0
SR001232;ICE1-8306;2.8
SR001232;ICE1-8307;2.8
SR001232;P1-1010;0.5
SR001232;P1-1020;0
SR001232;P1-1030;0.6
SR001232;P1-1040;2.8
SR001232;P1-1050;0.2
SR001232;P1-1060;2.8
SR001232;P1-2010;5.9
SR001232;P1-2020;0.5
SR001232;P1-2030;1.2
SR001232;P1-2040;7.6
SR001232;P1-2050;3.6
SR001232;P1-2060;3.2
SR001232;P1-3010;0
SR001232;P1-3020;0.3
SR001232;P1-3020;0.2
SR001232;P1-3030;8.4
SR001232;P1-3040;8.9
SR001232;P1-3050;0
SR001232;P1-3060;9.1
SR001232;P1-4010;2.8
SR001232;P1-4020;8.8
SR001232;P1-4030;7.9
SR001232;P1-4040;8
SR001232;P1-4050;9.1
SR001232;P1-4060;1.3
SR001232;P1-5010;7.3
SR001232;P1-5020;5
SR001232;P1-5030;1.2
SR001232;P1-5040;8.9
SR001232;P1-5110;2.8
SR001232;P1-5120;8.9
SR001232;P1-6010;3.1
SR001232;P1-6020;2.8
SR001232;P1-6110;6
SR001232;P1-6120;8.9
SR001232;P1-9110;2.8
SR001232;P1-9115;0
SR001232;P1-9120;2.8
SR001232;P1-9125;2.8
SR001232;P1-9130;8.4
SR001232;P1-9145;7.2
SR001232;P1-9150;1.2
SR001232;P1-9155;5.9
SR001232;P1-9170;7.6
SR001232;P1-9335;2.8
SR001232;P1-9350;2.8
SR001233;ICE1-1001;7.6
SR001233;ICE1-1002;7.6
SR001233;ICE1-1003;6.3
SR001233;ICE1-1004;5.9
SR001233;ICE1-1005;3.6
SR001233;ICE1-1006;0.2
SR001233;ICE1-2001;0.5
SR001233;ICE1-2002;4.7
SR001233;ICE1-2004;0.5
SR001233;ICE1-2005;7.9
SR001233;ICE1-3001;3.2
SR001233;ICE1-3002;0.7
SR001233;ICE1-3003;0.5
SR001233;ICE1-3004;3.1
SR001233;ICE1-3005;3.1
SR001233;ICE1-3006;0.2
SR001233;ICE1-4001;0.5
SR001233;ICE1-4002;3.2
SR001233;ICE1-4003;5.9
SR001233;ICE1-4004;4.4
SR001233;ICE1-4005;0
SR001233;ICE1-5001;0.5
SR001233;ICE1-5002;2.8
SR001233;ICE1-5003;9.8
SR001233;ICE1-5004;3.8
SR001233;ICE1-5006;3.2
SR001233;ICE1-6001;0.1
SR001233;ICE1-6002;0.9
SR001233;ICE1-6003;6.9
SR001233;ICE1-7102;3.1
SR001233;ICE1-7106;2.8
SR001233;ICE1-7107;0.5
SR001233;ICE1-7110;3.6
SR001233;ICE1-7112;3.6
SR001233;ICE1-7301;3.2
SR001233;ICE1-8101;3.1
SR001233;ICE1-8110;0.9
SR001233;ICE1-8301;8.2
SR001233;ICE1-8306;0
SR001233;P1-1010;7.6
SR001233;P1-1020;7.6
SR001233;P1-1030;6.3
SR001233;P1-1040;5.9
SR001233;P1-1050;3.6
SR001233;P1-1060;6.8
SR001233;P1-1060;0.2
SR001233;P1-2010;7.9
SR001233;P1-2020;4.7
SR001233;P1-2030;0.5
SR001233;P1-2040;0.5
SR001233;P1-2050;0.5
SR001233;P1-3010;3.2
SR001233;P1-3020;0.7
SR001233;P1-3030;0.5
SR001233;P1-3040;3.1
SR001233;P1-3050;3.1
SR001233;P1-3060;0.2
SR001233;P1-4010;0.5
SR001233;P1-4020;3.2
SR001233;P1-4030;5.9
SR001233;P1-4040;4.4
SR001233;P1-4050;0
SR001233;P1-5010;0.1
SR001233;P1-5020;9.8
SR001233;P1-5030;3.8
SR001233;P1-5040;3.2
SR001233;P1-5110;2.8
SR001233;P1-5120;3.1
SR001233;P1-6010;0.9
SR001233;P1-6020;6.9
SR001233;P1-6120;3.1
SR001233;P1-6320;3.2
SR001233;P1-9125;0.5
SR001233;P1-9130;2.8
SR001233;P1-9145;0.9
SR001233;P1-9155;3.6
SR001233;P1-9170;3.6
SR001233;P1-9310;8.2
SR001233;P1-9335;0
SR001234;P1-1030;0.3
SR001234;P1-2020;10
SR001234;P1-2030;10
SR001234;P1-2030;10
SR001234;P1-2030;10
SR001234;P1-2050;4.2
SR001234;P1-3040;9.4
SR001235;ICE1-1002;4.7
SR001235;ICE1-1003;6.3
SR001235;ICE1-1004;4.7
SR001235;ICE1-2001;3.2
SR001235;ICE1-2005;2.1
SR001235;ICE1-2006;6.7
SR001235;ICE1-3002;4.7
SR001235;ICE1-3005;6.7
SR001235;ICE1-3006;0.5
SR001235;ICE1-4001;8.8
SR001235;ICE1-4004;9.9
SR001235;ICE1-6001;6.7
SR001235;ICE1-8204;7.1
SR001235;P1-1020;4.7
SR001235;P1-1030;6.3
SR001235;P1-1040;4.7
SR001235;P1-2010;2.1
SR001235;P1-2050;3.2
SR001235;P1-2060;6.7
SR001235;P1-3020;4.7
SR001235;P1-3030;8.8
SR001235;P1-3050;6.7
SR001235;P1-3060;0.5
SR001235;P1-4040;9.9
SR001235;P1-5010;6.7
SR001235;P1-9230;4.7
SR001235;P1-9240;7.1
SR001236;ICE1-1002;4.7
SR001236;ICE1-2002;7.6
SR001236;ICE1-2005;0.7
SR001236;P1-1010;10
SR001236;P1-1020;4.7
SR001236;P1-1030;7.5
SR001236;P1-1030;7.8
SR001236;P1-1050;7.5
SR001236;P1-1050;7.5
SR001236;P1-2010;0.7
SR001236;P1-2020;7.6
SR001236;P1-2060;1.1
SR001238;ICE1-1002;4.7
SR001238;ICE1-1005;4.7
SR001238;P1-1010;0.3
SR001238;P1-1010;8.6
SR001238;P1-1020;8.6
SR001238;P1-1020;4.7
SR001238;P1-1030;7.5
SR001238;P1-1050;4.7
SR001238;P1-2030;3.5
SR001238;P1-2030;3.5
SR001238;P1-2030;3.5
SR001238;P1-2050;10
SR001239;P1-1030;10
SR001239;P1-2030;10
SR001239;P1-2030;10
SR001239;P1-2030;10
SR001240;ICE1-1003;0.7
SR001240;ICE1-1004;0.1
SR001240;ICE1-2001;4.7
SR001240;ICE1-2005;7
SR001240;ICE1-2006;4.7
SR001240;ICE1-3004;4.7
SR001240;ICE1-3005;0.7
